state,datacenter_name,metadata
Texas,2323 Bryan Street (DFW10),"Digital Realty | 2323 Bryan Street | 75201 | Dallas | Texas, | USA | 2323 Bryan Street is located in downtown Dallas and consists of over 477,000 square feet."
Tennessee,Cogent Data Center - Nashville,"Cogent Communications, Inc. | 338 Woodycrest Ave | 37210 | Nashville | Tennessee, | USA | Please see the profile for further details about Cogent Data Center - Nashville."
Tennessee,Centersquare Nashville,"Csquare | 1398 Gateway Dr. | 37066 | Gallatin | Tennessee, | USA | Evoque Nashville is Your Data Center in the Heart of the Central Southeast Region."
Tennessee,Windstream Nashville,"Windstream | 940 3rd Ave North | 37201 | Nashville | Tennessee, | USA | SAS 70 certified Nashville Data Center providing excellent network interconnectivity at low cost."
Tennessee,DataBank - 209 10th Ave South,"DataBank | 209 10th Ave South | 37203 | Nashville | Tennessee, | USA | Located in the heart of Nashville, our Cummins Station colocation is a carrier-neutral, securely monitored facility with access to multiple major bandwidth providers."
Tennessee,Scipio Technologies NREP,"Scipio Technologies | within the city of Nashville | 37217 | Nashville | Tennessee, | USA | Nexus is Tennessee's most trusted name in data center and Internet services.  The company has data center facilities in Memphis and Knoxville and our new highest availability flagship facility in Nashville.  We offer collocation, hosting, VPS, data replication and disaster avoidance services"
Tennessee,Meta Gallatin - Building 3,"Meta | Meta Lp | 37066 | Gallatin | Tennessee, | USA | Please see the profile for further details about Meta Gallatin - Building 3."
Tennessee,Windstream Brentwood,"Windstream | 105 Westwood Pl | 37027 | Brentwood | Tennessee, | USA | Please see the profile for further details about Windstream Brentwood."
Tennessee,Meta Gallatin - Building 6,"Meta | Meta Lp | 37066 | Gallatin | Tennessee, | USA | Please see the profile for further details about Meta Gallatin - Building 6."
Tennessee,Meta Gallatin - Building 2,"Meta | Meta Lp | 37066 | Gallatin | Tennessee, | USA | Please see the profile for further details about Meta Gallatin - Building 2."
Tennessee,Meta Gallatin - Building 1,"Meta | Meta Lp | 37066 | Gallatin | Tennessee, | USA | Please see the profile for further details about Meta Gallatin - Building 1."
Tennessee,Meta Gallatin - Building 4,"Meta | Meta Lp | 37066 | Gallatin | Tennessee, | USA | Please see the profile for further details about Meta Gallatin - Building 4."
Tennessee,Lumen Nashville 1,"Lumen | 2990 Sidco Drive | 37204 | Nashville | Tennessee, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
Tennessee,Lumen Berry Hill,"Lumen | 708 Melrose Ave | 37211 | Berry Hill | Tennessee, | USA | Please see the profile for further details."
Tennessee,Lumen Nashville 2,"Lumen | 2530 Perimeter Place Drive | 37214 | Nashville | Tennessee, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
Tennessee,Lumen Nashville 3,"Lumen | 2208 9th Ave North | 37208 | Nashville | Tennessee, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
Tennessee,IRIS Nashville,"Iris Networks | 211 Commerce Street | 37201 | Nashville | Tennessee, | USA | Please see the profile for further details."
Tennessee,LCUB Data Center,"LCUB | 7698 Creekwood Park Blvd | 37772 | Lenoir City | Tennessee, | USA | LCUB now offers a cutting-edge colocation data center designed for ultimate security and reliability. Our state-of-the-art, climate-controlled facility is designed to safeguard your servers, network equipment, and mission-critical IT infrastructure."
Tennessee,Litewire Data Center,"Litewire | 204 Red Rd | 37110 | McMinnville | Tennessee, | USA | Litewire provides the latest and greatest in true enterprise modular Data Center technology with a 100% uptime SLA. The Litewire facility is carrier neutral with no monthly cross connect fees."
Tennessee,Google Montgomery County Data Center,"Google | 1000 Boolean Dr | 37040 | Clarksville | Tennessee, | USA | Google's Montgomery County Data Center represents a major investment in Tennessee's technology sector, supports renewable energy initiatives, and fosters economic opportunity."
Tennessee,EdgeConneX Memphis - EDCMEM01,"EdgeConneX | 4005 S Mendenhall Rd, Unit #6 | 38115 | Memphis | Tennessee, | USA | EdgeConneX Memphis Edge Data Center - Space, Power & Connectivity. Where you ASK for it."
Tennessee,Collierville Enterprise Data Center,"Aphorio Carter | 9 FedEx Pkwy | 38017 | Collierville | Tennessee, | USA | The Collierville Enterprise Data Center, acquired by Aphorio Carter Fund Management Company, LLC in November 2023, is a mission-critical facility located in Collierville, Tennessee."
Tennessee,DataBank MEM1 - Memphis,"DataBank | 7620 Appling Center Dr | 38133 | Memphis | Tennessee, | USA | Located in the heart of the United States, Memphis thrives with businesses including the manufacturing, high tech, healthcare, higher education, and media and entertainment sectors."
Tennessee,The STEM Practice Memphis,"The STEM Practice | 1341 Sycamore View Rd | 38134 | Memphis | Tennessee, | USA | A 38,500 sq ft modular AI data center is planned for Memphis, Tennessee, with a potential 9MW capacity at full build-out, aiming for a May 2026 launch."
Tennessee,Expedient Memphis,"Expedient Data Centers | 3180 Players Lane | 38125 | Memphis | Tennessee, | USA | Memphis Cloud Data Center - part of our 11 data center fleet - Colocation + Cloud + Managed Services"
Tennessee,Connect Memphis,"Connect Data Centers by Oppidan | 3900 S Mendenhall Rd | 38115 | Memphis | Tennessee, | USA | Oppidan has filed plans to construct a 99,000-square-foot data center in Memphis, Tennessee. The facility will be located at 3900 S. Mendenhall Road and is designed as a single-story structure."
Tennessee,5CDC Memphis - MEM01,"5C Group Inc. | 4280 Getwell Rd | 38118 | Memphis | Tennessee, | USA | 5C is developing a data center in Memphis, Tennessee, at the former Fred’s headquarters on Getwell Road. The facility will repurpose a multi-story warehouse and office space, supporting an initial 15-megawatt IT load in its first phase."
Tennessee,Verizon Memphis,"Verizon Communications Inc. | 5127 Truse Rd | 38117 | Memphis | Tennessee, | USA | Local Data Center for XO Communications."
Tennessee,xAI Colossus 2,"xAI Corp | 5400 Tulane Rd | 38109 | Whitehaven | Tennessee, | USA | Please see the profile for further details about 5400 Tulane Road."
Tennessee,Sentinel TN-1,"Sentinel Datacenters | 3180 Players Ln | 38125 | Memphis | Tennessee, | USA | Sentinel TN-1 is a single-tenant 40,000 square foot facility in Memphis, TN occupied by a leading national colocation provider."
Tennessee,xAI Colossus 1,"xAI Corp | 3231 Riverport Rd | 38109 | Memphis | Tennessee, | USA | The xAI Memphis Supercluster, located in Memphis, Tennessee, is a groundbreaking AI infrastructure project spearheaded by Elon Musk's xAI. At the heart of the Memphis Supercluster is the Colossus Supercomputer, equipped with over 200,000 GPUs."
Tennessee,WorldSpice Data Center,"WorldSpice Technologies | 5050 Poplar Ave | 38157 | Memphis | Tennessee, | USA | Colocation datacenter provided by Worldspice technologies."
Tennessee,Lumen Memphis 1,"Lumen | 3993 Crowfarn Drive | 38118 | Memphis | Tennessee, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
Tennessee,TenHats Knoxville,"TenHats | 550 Fort Summit Way | 37915 | Knoxville | Tennessee, | USA | Our Tier IV? data center located in Knoxville, TN is locally owned and operated. We provide state-of-the-art managed cloud services, hosting solutions, technology integration, connectivity, security, compliance and disaster recovery services."
Tennessee,Infinity Data Center,"Webservio | 2575 Willow Point Way | 37931 | Knoxville | Tennessee, | USA | Robust, secure, fully redundant infrastructure offering 1U to full cabinet colocation.  Located in Hardin Valley.  Just minutes away from downtown Knoxville and Oak Ridge"
Tennessee,Scipio Technologies Knoxville,"Scipio Technologies | 500 W. Summit Hill | 37902 | Knoxville | Tennessee, | USA | Digital Crossing Networks, LLC (DCN) is East Tennessee's premiere data center with vendor neutral telecommunications for corporate mission critical collocation, disaster recovery, and business continuity needs."
Tennessee,CleanSpark Mountain City,"CleanSpark | 178 Rainbow Rd | 37683 | Mountain City | Tennessee, | USA | CleanSpark's proposed Mountain City facility is set to be a 30-megawatt Bitcoin mining site on a 50-acre parcel of land at 178 Rainbow Road. The company aims to expand its operations in Tennessee, leveraging the region’s infrastructure for large-scale mining."
Tennessee,Windstream Knoxville,"Windstream | 2333 Lovell Rd | 37932 | Knoxville | Tennessee, | USA | Please see the profile for further details about Windstream Knoxville."
Tennessee,CleanSpark Winfield,"CleanSpark | 708 Pine Grove Rd | 37892 | Winfield | Tennessee, | USA | CleanSpark's Winfield facility is part of its broader expansion in Tennessee, following the acquisition of multiple mining sites in the state. The company purchased the site as part of a larger real estate agreement, securing key infrastructure for its growing operations."
Tennessee,CleanSpark Jellico,"CleanSpark | 131-181 Douglas Ln | 37762 | Jellico | Tennessee, | USA | CleanSpark's Jellico facility is part of its broader expansion in Tennessee, following the acquisition of multiple mining sites in the state. The company purchased the site as part of a larger real estate agreement, securing key infrastructure for its growing operations."
Tennessee,CleanSpark New Tazewell,"CleanSpark | 3750 Tennessee-33 | 37825 | New Tazewell | Tennessee, | USA | CleanSpark's New Tazewell facility is part of its recent expansion in Tennessee, following the acquisition of multiple mining sites in the region. The company purchased the facility from Exponential Digital, securing additional infrastructure to support its growing operations."
Tennessee,CleanSpark Lenoir City,"CleanSpark | 14250 Hickory Creek Rd l | 37771 | Lenoir City | Tennessee, | USA | CleanSpark's Lenoir City facility is part of its broader expansion in Tennessee, following the acquisition of GRIID Infrastructure. The company plans to add over 400 megawatts of mining capacity in the state over the next two years."
Tennessee,Bitdeer Tennessee,"Bitdeer Technologies Group | 5101 S National Dr | 37914 | Knoxville | Tennessee, | USA | Bitdeer operates six global data centers focused on cryptocurrency mining and AI infrastructure. The company's expertise in Bitcoin mining dates back to 2013, ensuring efficient and professional data center operations."
Tennessee,"Airnet, by Dataprise","Airnet | 801 Broad Street | 37402 | Chattanooga | Tennessee, | USA | Airnet Group is: Secure Data within a Tier III Compliant Data Center, Custom Communications, & Technical Services."
Tennessee,DC BLOX Chattanooga,"DC BLOX Inc. | 807 East 16th Street | 37408 | Chattanooga | Tennessee, | USA | TVA-supplied hydro power, 100GbE network connectivity, multiple carriers on premise, high density colocation racks"
Tennessee,Scipio Technologies Chattanooga,"Scipio Technologies | 1100 East 11th Street | 37404 | Chattanooga | Tennessee, | USA | Up to 10,000 square feet available. Includes redundant power and cooling and multiple GB interfaces"
Tennessee,MCA Chattanooga,"MCA | 6048 Century Oaks Dr | 37416 | Chattanooga | Tennessee, | USA | Redundant power, chilled water,  in row AC, 24th access in gig city with 30gb capability"
Tennessee,The STEM Practice Chattanooga,"The STEM Practice | 601 Walnut St | 37402 | Chattanooga | Tennessee, | USA | The STEM Practice is developing a data center within the former Hamilton County Jail in Chattanooga, Tennessee, as part of the Jailhouse Studios project, focusing on AI inference and production needs."
Tennessee,Windstream Bristol,"Windstream | 112 6th St | 37620 | Bristol | Tennessee, | USA | Please see the profile for further details about Windstream Bristol."
Tennessee,Aeneas Data Center,"Aeneas Internet & Telephone | 300 N Cumberland St | 38301 | Jackson | Tennessee, | USA | Locally owned and operated colocation center.  Fiber, DS3, DS1 & more. Carrier Neutral. Secure Enviroment.  24x7 On Call Staffing Available."
Tennessee,CleanSpark Crossville 1,"CleanSpark | 5784 Plateau Rd | 38571 | Crossville | Tennessee, | USA | CleanSpark's Crossville sites are part of its growing Bitcoin mining operations in Tennessee. The company acquired multiple facilities in the region, expanding its presence in the state."
Tennessee,CleanSpark Crossville 2,"CleanSpark | 268 Sparta Hwy | 38572 | Crossville | Tennessee, | USA | CleanSpark's Crossville sites are part of its growing Bitcoin mining operations in Tennessee. The company acquired multiple facilities in the region, expanding its presence in the state."
